city_id,feature0,feature1,feature10,feature11,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,features,img_url,location,price,star,title,url
1,1,1,1,1,1,0,1,0,1,1,1,1,"{'Tủ lạnh trong phòng', 'Bể bơi trong nhà', 'Dịch vụ giặt là', 'Nhân viên đa ngôn ngữ', 'Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình)', 'Bể bơi', 'Nhà hàng', 'Dịch vụ phòng', 'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt khô', 'Điều hòa nhiệt độ', 'Spa', 'Nhân viên hỗ trợ khách', 'Phòng hội thảo', 'Phòng họp', 'Trung tâm thể dục thẩm mỹ', 'Xe đưa đón đến sân bay', 'Phòng yến tiệc', 'Quầy bar/Phòng khách', 'Quầy bar mini', 'Đỗ xe miễn phí'}",https://media-cdn.tripadvisor.com/media/photo-s/12/0b/e3/3d/exterior.jpg,"167 Hai Ba Trung Street Ward 06, District 03 Thành phố Hồ Chí Minh 70000, Việt Nam",2.113.636₫ - 3.181.818₫,Khách sạn 4 sao,Novotel Saigon Centre Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d3245017-Reviews-Novotel_Saigon_Centre_Hotel-Ho_Chi_Minh_City.html
1,1,1,0,0,1,0,0,0,1,1,1,1,"{'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt khô', 'Điều hòa nhiệt độ', 'Dịch vụ giặt là', 'Nhà hàng', 'Nhân viên đa ngôn ngữ', 'Nhân viên hỗ trợ khách', 'Dịch vụ phòng', 'Phòng yến tiệc', 'Phòng hội thảo', 'Phòng họp', 'Quầy bar mini'}",https://media-cdn.tripadvisor.com/media/photo-s/05/0b/fd/c7/que-huong-liberty-4-hotel.jpg,"265 Pham Ngu Lao Street District 1 Thành phố Hồ Chí Minh 70000, Việt Nam",681.818₫ - 1.954.545₫,Khách sạn 3 sao,Khách sạn Quê Hương Liberty 4,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d306200-Reviews-Liberty_Hotel_Saigon_Parkview-Ho_Chi_Minh_City.html
1,1,1,1,0,1,0,1,1,1,1,1,1,"{'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt khô', 'Điều hòa nhiệt độ', 'Spa', 'Dịch vụ giặt là', 'Nhà hàng', 'Nhân viên đa ngôn ngữ', 'Bao gồm bữa sáng', 'Trung tâm thể dục thẩm mỹ', 'Dịch vụ phòng', 'Xe đưa đón đến sân bay', 'Nhân viên hỗ trợ khách', 'Trung tâm thương mại có truy cập Internet', 'Phòng họp', 'Quầy bar mini'}",https://media-cdn.tripadvisor.com/media/oyster/500/0b/40/bd/ee/deluxe-double-room--v11862835.jpg,"48 - 50 Thu Khoa Huan, Ben Thanh Ward, District 1 Thành phố Hồ Chí Minh 70000, Việt Nam",954.545₫ - 2.250.000₫,Khách sạn 3 sao,Khách sạn Blue Diamond,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d1726719-Reviews-Blue_Diamond_Hotel-Ho_Chi_Minh_City.html
1,0,1,0,0,0,0,1,1,0,1,1,1,"{'Internet tốc độ miễn phí (WiFi)', 'Điều hòa nhiệt độ', 'Dịch vụ giặt là', 'Nhân viên đa ngôn ngữ', 'Bao gồm bữa sáng', 'Nhân viên hỗ trợ khách', 'Xe đưa đón đến sân bay'}",https://media-cdn.tripadvisor.com/media/photo-s/09/d3/26/d5/dining-coffee-shop.jpg,"414 Nguyen Dinh Chieu Street, District 3 Thành phố Hồ Chí Minh 70000, Việt Nam",500.000₫ - 1.340.909₫,Khách sạn 2 sao,LeBlanc Saigon,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d1081892-Reviews-LeBlanc_Saigon-Ho_Chi_Minh_City.html
1,1,1,0,0,1,0,1,0,1,1,1,0,"{'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt khô', 'Điều hòa nhiệt độ', 'Tủ lạnh trong phòng', 'Dịch vụ giặt là', 'Nhà hàng', 'Nhân viên hỗ trợ khách', 'Dịch vụ phòng', 'Xe đưa đón đến sân bay', 'Quầy bar mini', 'Đỗ xe miễn phí'}",https://media-cdn.tripadvisor.com/media/photo-s/08/dc/ba/93/minh-chau-hotel.jpg,"119 Hoa Hung street, P.12, Q. 10 Thành phố Hồ Chí Minh 70000, Việt Nam",363.636₫ - 568.182₫,Khách sạn 2 sao,Khách sạn Minh Châu,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d2138985-Reviews-Minh_Chau_Hotel-Ho_Chi_Minh_City.html
1,0,1,0,0,1,0,1,0,0,1,0,0,"{'Internet tốc độ miễn phí (WiFi)', 'Điều hòa nhiệt độ', 'Dịch vụ giặt là', 'Dịch vụ phòng', 'Xe đưa đón đến sân bay', 'Quầy bar mini'}",,"36A Ut Tich Street, Tan Son Nhat International Airport Thành phố Hồ Chí Minh 70000, Việt Nam",,,Liva Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d4132698-Reviews-Liva_Hotel-Ho_Chi_Minh_City.html
1,1,1,0,0,0,0,1,0,0,1,1,0,"{'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt là', 'Nhà hàng', 'Nhân viên hỗ trợ khách', 'Dịch vụ phòng', 'Xe đưa đón đến sân bay'}",,"268A Au Co Street, Ward 9, Tan Binh District Thành phố Hồ Chí Minh 70000, Việt Nam",,Khách sạn 3 sao,Tan Dat My 2 Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d3804276-Reviews-Tan_Dat_My_2_Hotel-Ho_Chi_Minh_City.html
1,0,1,0,0,0,0,1,1,0,0,0,0,"{'Internet tốc độ miễn phí (WiFi)', 'Điều hòa nhiệt độ', 'Bao gồm bữa sáng', 'Xe đưa đón đến sân bay', 'Tự giặt là', 'Đỗ xe miễn phí'}",,"212B/D96A1 Nguyễn Trãi Phường Nguyễn Cư Trinh, Quận 1 Thành phố Hồ Chí Minh 7000, Việt Nam",272.727₫ - 545.455₫,Khách sạn 1 sao,SAIGON B&B HOSTEL,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d12549692-Reviews-SAIGON_B_B_HOSTEL-Ho_Chi_Minh_City.html
1,0,1,0,0,0,0,1,0,0,0,0,0,"{'Dịch vụ phòng', 'Xe đưa đón đến sân bay', 'Đỗ xe miễn phí', 'Internet tốc độ miễn phí (WiFi)'}",,"269/11/8 Nguyễn Trãi, Nguyễn Cư Trinh, Quận 1 Thành phố Hồ Chí Minh 70000, Việt Nam",,Khách sạn 2 sao,Khách Sạn Như Phúc,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d10626637-Reviews-Nhu_Phuc_Hotel-Ho_Chi_Minh_City.html
1,0,1,0,0,0,0,0,0,0,1,0,0,"{'Internet tốc độ miễn phí (WiFi)', 'Dịch vụ giặt là', 'Điều hòa nhiệt độ'}",https://media-cdn.tripadvisor.com/media/photo-s/0d/47/cd/0b/lucky-hotel.jpg,"241/11/2 Pham Ngu Lao Street Pham Ngu Lao Ward, Dist 1 Thành phố Hồ Chí Minh 70000, Việt Nam",318.182₫ - 363.636₫,,Ly Loan,https://www.tripadvisor.com.vn//Hotel_Review-g293925-d1896343-Reviews-Ly_Loan-Ho_Chi_Minh_City.html
